piloto_pablo[0], 0x0000,
piloto_pablo[1], 0x077D,
piloto_pablo[2], 0x0C25,
piloto_pablo[3], 0x0C36,
piloto_pablo[4], 0x07A8,
piloto_pablo[5], 0x0035,
piloto_pablo[6], 0xF8AF,
piloto_pablo[7], 0xF3EC,
piloto_pablo[8], 0xF3BB,
piloto_pablo[9], 0xF82D,
piloto_pablo[10], 0xFF95,
piloto_pablo[11], 0x0725,
piloto_pablo[12], 0x0C02,
piloto_pablo[13], 0x0C54,
piloto_pablo[14], 0x07FD,
piloto_pablo[15], 0x00A0,
piloto_pablo[16], 0xF908,
piloto_pablo[17], 0xF411,
piloto_pablo[18], 0xF39E,
piloto_pablo[19], 0xF7D9,
piloto_pablo[20], 0xFF2A,
piloto_pablo[21], 0x06CB,
piloto_pablo[22], 0x0BDB,
piloto_pablo[23], 0x0C6F,
piloto_pablo[24], 0x0850,
piloto_pablo[25], 0x010B,
piloto_pablo[26], 0xF963,
piloto_pablo[27], 0xF43A,
piloto_pablo[28], 0xF385,
piloto_pablo[29], 0xF788,
piloto_pablo[30], 0xFEBF,
piloto_pablo[31], 0x066F,
piloto_pablo[32], 0x0BB1,
piloto_pablo[33], 0x0C87,
piloto_pablo[34], 0x08A0,
piloto_pablo[35], 0x0176,
piloto_pablo[36], 0xF9BF,
piloto_pablo[37], 0xF465,
piloto_pablo[38], 0xF36F,
piloto_pablo[39], 0xF739,
piloto_pablo[40], 0xFE55,
piloto_pablo[41], 0x0612,
piloto_pablo[42], 0x0B84,
piloto_pablo[43], 0x0C9B,
piloto_pablo[44], 0x08EE,
piloto_pablo[45], 0x01E0,
piloto_pablo[46], 0xFA1E,
piloto_pablo[47], 0xF494,
piloto_pablo[48], 0xF35C,
piloto_pablo[49], 0xF6EC,
piloto_pablo[50], 0xFDEB,
piloto_pablo[51], 0x05B2,
piloto_pablo[52], 0x0B53,
piloto_pablo[53], 0x0CAC,
piloto_pablo[54], 0x093A,
piloto_pablo[55], 0x024A,
piloto_pablo[56], 0xFA7E,
piloto_pablo[57], 0xF4C6,
piloto_pablo[58], 0xF34D,
piloto_pablo[59], 0xF6A2,
piloto_pablo[60], 0xFD81,
piloto_pablo[61], 0x0552,
piloto_pablo[62], 0x0B20,
piloto_pablo[63], 0x0CB9,
piloto_pablo[64], 0x0983,
piloto_pablo[65], 0x02B3,
piloto_pablo[66], 0xFADF,
piloto_pablo[67], 0xF4FB,
piloto_pablo[68], 0xF341,
piloto_pablo[69], 0xF65A,
piloto_pablo[70], 0xFD18,
piloto_pablo[71], 0x04EF,
piloto_pablo[72], 0x0AE9,
piloto_pablo[73], 0x0CC3,
piloto_pablo[74], 0x09C9,
piloto_pablo[75], 0x031C,
piloto_pablo[76], 0xFB42,
piloto_pablo[77], 0xF533,
piloto_pablo[78], 0xF339,
piloto_pablo[79], 0xF615,
piloto_pablo[80], 0xFCB0,
piloto_pablo[81], 0x048C,
piloto_pablo[82], 0x0AB0,
piloto_pablo[83], 0x0CC9,
piloto_pablo[84], 0x0A0D,
piloto_pablo[85], 0x0383,
piloto_pablo[86], 0xFBA6,
piloto_pablo[87], 0xF56E,
piloto_pablo[88], 0xF335,
piloto_pablo[89], 0xF5D2,
piloto_pablo[90], 0xFC49,
piloto_pablo[91], 0x0427,
piloto_pablo[92], 0x0A73,
piloto_pablo[93], 0x0CCC,
piloto_pablo[94], 0x0A4E,
piloto_pablo[95], 0x03EA,
piloto_pablo[96], 0xFC0C,
piloto_pablo[97], 0xF5AC,
piloto_pablo[98], 0xF334,
piloto_pablo[99], 0xF593,
piloto_pablo[100], 0xFBE3,
piloto_pablo[101], 0x03C1,
piloto_pablo[102], 0x0A34,
piloto_pablo[103], 0x0CCB,
piloto_pablo[104], 0x0A8C,
piloto_pablo[105], 0x044F,
piloto_pablo[106], 0xFC72,
piloto_pablo[107], 0xF5ED,
piloto_pablo[108], 0xF336,
piloto_pablo[109], 0xF556,
piloto_pablo[110], 0xFB7E,
piloto_pablo[111], 0x035A,
piloto_pablo[112], 0x09F2,
piloto_pablo[113], 0x0CC7,
piloto_pablo[114], 0x0AC7,
piloto_pablo[115], 0x04B4,
piloto_pablo[116], 0xFCDA,
piloto_pablo[117], 0xF630,
piloto_pablo[118], 0xF33C,
piloto_pablo[119], 0xF51C,
piloto_pablo[120], 0xFB1B,
piloto_pablo[121], 0x02F2,
piloto_pablo[122], 0x09AD,
piloto_pablo[123], 0x0CBF,
piloto_pablo[124], 0x0B00,
piloto_pablo[125], 0x0517,
piloto_pablo[126], 0xFD42,
piloto_pablo[127], 0xF676,
piloto_pablo[128], 0xF346,
piloto_pablo[129], 0xF4E5,
piloto_pablo[130], 0xFAB8,
piloto_pablo[131], 0x0289,
piloto_pablo[132], 0x0966,
piloto_pablo[133], 0x0CB4,
piloto_pablo[134], 0x0B35,
piloto_pablo[135], 0x0578,
piloto_pablo[136], 0xFDAB,
piloto_pablo[137], 0xF6BF,
piloto_pablo[138], 0xF353,
piloto_pablo[139], 0xF4B2,
piloto_pablo[140], 0xFA57,
piloto_pablo[141], 0x0220,
piloto_pablo[142], 0x091C,
piloto_pablo[143], 0x0CA6,
piloto_pablo[144], 0x0B67,
piloto_pablo[145], 0x05D9,
piloto_pablo[146], 0xFE15,
piloto_pablo[147], 0xF70A,
piloto_pablo[148], 0xF363,
piloto_pablo[149], 0xF481,
piloto_pablo[150], 0xF9F8,
piloto_pablo[151], 0x01B6,
piloto_pablo[152], 0x08CF,
piloto_pablo[153], 0x0C93,
piloto_pablo[154], 0x0B96,
piloto_pablo[155], 0x0637,
piloto_pablo[156], 0xFE7F,
piloto_pablo[157], 0xF758,
piloto_pablo[158], 0xF377,
piloto_pablo[159], 0xF453,
piloto_pablo[160], 0xF99A,
piloto_pablo[161], 0x014B,
piloto_pablo[162], 0x0880,
piloto_pablo[163], 0x0C7E,
piloto_pablo[164], 0x0BC2,
piloto_pablo[165], 0x0694,
piloto_pablo[166], 0xFEEA,
piloto_pablo[167], 0xF7A8,
piloto_pablo[168], 0xF38E,
piloto_pablo[169], 0xF429,
piloto_pablo[170], 0xF93E,
piloto_pablo[171], 0x00E1,
piloto_pablo[172], 0x082F,
piloto_pablo[173], 0x0C65,
piloto_pablo[174], 0x0BEB,
piloto_pablo[175], 0x06EF,
piloto_pablo[176], 0xFF55,
piloto_pablo[177], 0xF7FB,
piloto_pablo[178], 0xF3A9,
piloto_pablo[179], 0xF402,
piloto_pablo[180], 0xF8E4,
piloto_pablo[181], 0x0075,
piloto_pablo[182], 0x07DB,
piloto_pablo[183], 0x0C48,
piloto_pablo[184], 0x0C10,
piloto_pablo[185], 0x0748,
piloto_pablo[186], 0xFFC0,
piloto_pablo[187], 0xF84F,
piloto_pablo[188], 0xF3C7,
piloto_pablo[189], 0xF3DE,
piloto_pablo[190], 0xF88C,
